trip_id,gender,starttime,stoptime,tripduration,temperature,events,from_station_id,dpcapacity_start,to_station_id,dpcapacity_end
2351674,Male,2014-06-30 16:58:00,2014-06-30 17:06:00,8.1,84.0,cloudy,264,19.0,66,19.0
2351672,Male,2014-06-30 16:58:00,2014-06-30 17:13:00,15.533333333333333,84.0,cloudy,37,19.0,289,19.0
2351667,Female,2014-06-30 16:57:00,2014-06-30 17:04:00,6.333333333333332,84.0,cloudy,59,19.0,338,15.0
2351665,Male,2014-06-30 16:57:00,2014-06-30 17:03:00,6.0,84.0,cloudy,308,11.0,257,15.0
2351663,Female,2014-06-30 16:57:00,2014-06-30 17:19:00,22.1,84.0,cloudy,286,23.0,143,15.0
2351659,Male,2014-06-30 16:57:00,2014-06-30 17:17:00,19.566666666666666,84.0,cloudy,25,23.0,255,31.0
2351658,Male,2014-06-30 16:57:00,2014-06-30 17:03:00,5.8,84.0,cloudy,194,11.0,174,23.0
2351656,Male,2014-06-30 16:57:00,2014-06-30 17:09:00,11.533333333333333,84.0,cloudy,111,19.0,192,39.0
2351655,Male,2014-06-30 16:57:00,2014-06-30 17:25:00,28.36666666666667,84.0,cloudy,61,15.0,48,27.0
2351654,Female,2014-06-30 16:57:00,2014-06-30 17:01:00,4.2,84.0,cloudy,240,23.0,231,15.0
2351648,Male,2014-06-30 16:53:00,2014-06-30 17:00:00,6.2666666666666675,84.0,cloudy,192,39.0,80,19.0
2351643,Male,2014-06-30 16:57:00,2014-06-30 17:03:00,6.133333333333334,84.0,cloudy,49,27.0,91,31.0
2351642,Male,2014-06-30 16:54:00,2014-06-30 17:11:00,17.833333333333332,84.0,cloudy,191,23.0,17,15.0
2351641,Female,2014-06-30 16:53:00,2014-06-30 17:16:00,23.11666666666667,84.0,cloudy,191,23.0,195,31.0
2351639,Male,2014-06-30 16:51:00,2014-06-30 17:21:00,29.05,84.0,cloudy,191,23.0,260,19.0
2351638,Male,2014-06-30 16:51:00,2014-06-30 16:58:00,7.716666666666668,84.0,cloudy,191,23.0,88,15.0
2351637,Female,2014-06-30 16:50:00,2014-06-30 17:06:00,16.733333333333334,84.0,cloudy,191,23.0,16,11.0
2351636,Male,2014-06-30 16:44:00,2014-06-30 16:58:00,13.333333333333336,84.0,cloudy,191,23.0,195,31.0
2351635,Female,2014-06-30 16:41:00,2014-06-30 16:58:00,16.183333333333334,84.0,cloudy,191,23.0,55,15.0
2351634,Male,2014-06-30 16:57:00,2014-06-30 17:04:00,6.683333333333334,84.0,cloudy,164,23.0,74,23.0
2351632,Male,2014-06-30 16:57:00,2014-06-30 17:21:00,24.05,84.0,cloudy,286,23.0,349,15.0
2351630,Female,2014-06-30 16:57:00,2014-06-30 17:08:00,11.133333333333333,84.0,cloudy,37,19.0,140,19.0
2351629,Male,2014-06-30 16:57:00,2014-06-30 17:02:00,4.7,84.0,cloudy,81,39.0,33,27.0
2351627,Male,2014-06-30 16:57:00,2014-06-30 17:15:00,18.516666666666666,84.0,cloudy,337,19.0,190,15.0
2351624,Male,2014-06-30 16:57:00,2014-06-30 17:04:00,7.1,84.0,cloudy,49,27.0,192,39.0
2351623,Male,2014-06-30 16:45:00,2014-06-30 16:57:00,11.5,84.0,cloudy,321,19.0,44,27.0
2351622,Male,2014-06-30 16:57:00,2014-06-30 17:04:00,7.633333333333334,84.0,cloudy,283,23.0,44,27.0
2351618,Male,2014-06-30 16:52:00,2014-06-30 17:06:00,14.233333333333333,84.0,cloudy,110,23.0,331,19.0
2351617,Female,2014-06-30 16:52:00,2014-06-30 17:09:00,16.966666666666665,84.0,cloudy,140,19.0,340,15.0
2351613,Male,2014-06-30 16:56:00,2014-06-30 17:22:00,25.25,84.0,cloudy,77,23.0,152,15.0
2351612,Female,2014-06-30 16:56:00,2014-06-30 17:13:00,16.333333333333332,84.0,cloudy,81,39.0,29,15.0
2351611,Male,2014-06-30 16:56:00,2014-06-30 17:05:00,8.416666666666666,84.0,cloudy,164,23.0,140,19.0
2351609,Male,2014-06-30 16:56:00,2014-06-30 17:06:00,10.116666666666667,84.0,cloudy,340,15.0,223,15.0
2351607,Male,2014-06-30 16:56:00,2014-06-30 17:12:00,15.75,84.0,cloudy,35,39.0,177,15.0
2351606,Male,2014-06-30 16:56:00,2014-06-30 17:04:00,7.9,84.0,cloudy,287,27.0,195,31.0
2351605,Male,2014-06-30 16:53:00,2014-06-30 17:05:00,11.95,84.0,cloudy,120,15.0,279,15.0
2351602,Female,2014-06-30 16:56:00,2014-06-30 17:07:00,10.75,84.0,cloudy,227,15.0,154,15.0
2351601,Male,2014-06-30 16:56:00,2014-06-30 17:04:00,8.25,84.0,cloudy,31,23.0,289,19.0
2351600,Female,2014-06-30 16:56:00,2014-06-30 17:01:00,5.316666666666666,84.0,cloudy,248,15.0,345,15.0
2351599,Male,2014-06-30 16:56:00,2014-06-30 17:09:00,12.5,84.0,cloudy,283,23.0,24,15.0
2351598,Male,2014-06-30 16:56:00,2014-06-30 17:22:00,25.73333333333333,84.0,cloudy,44,27.0,129,15.0
2351596,Male,2014-06-30 16:56:00,2014-06-30 17:02:00,5.75,84.0,cloudy,217,15.0,91,31.0
2351595,Male,2014-06-30 16:53:00,2014-06-30 17:13:00,20.08333333333333,84.0,cloudy,98,15.0,128,15.0
2351594,Male,2014-06-30 16:56:00,2014-06-30 17:04:00,7.866666666666666,84.0,cloudy,117,23.0,232,23.0
2351588,Female,2014-06-30 16:56:00,2014-06-30 17:02:00,6.133333333333334,84.0,cloudy,98,15.0,43,43.0
2351587,Male,2014-06-30 16:56:00,2014-06-30 16:59:00,2.966666666666667,84.0,cloudy,164,23.0,91,31.0
2351585,Male,2014-06-30 16:55:00,2014-06-30 17:01:00,5.95,84.0,cloudy,287,27.0,43,43.0
2351582,Male,2014-06-30 16:55:00,2014-06-30 17:06:00,11.016666666666667,84.0,cloudy,328,15.0,204,15.0
2351580,Male,2014-06-30 16:55:00,2014-06-30 17:09:00,13.166666666666664,84.0,cloudy,199,15.0,73,19.0
2351579,Male,2014-06-30 16:55:00,2014-06-30 17:01:00,6.133333333333334,84.0,cloudy,287,27.0,43,43.0
2351577,Male,2014-06-30 16:54:00,2014-06-30 17:18:00,24.216666666666665,84.0,cloudy,47,19.0,296,15.0
2351576,Female,2014-06-30 16:52:00,2014-06-30 17:11:00,19.1,84.0,cloudy,47,19.0,192,39.0
2351575,Male,2014-06-30 16:55:00,2014-06-30 17:01:00,5.7,84.0,cloudy,49,27.0,174,23.0
2351574,Male,2014-06-30 16:55:00,2014-06-30 17:07:00,11.783333333333333,84.0,cloudy,190,15.0,93,15.0
2351573,Male,2014-06-30 16:55:00,2014-06-30 17:15:00,19.33333333333333,84.0,cloudy,213,15.0,118,19.0
2351555,Male,2014-06-30 16:55:00,2014-06-30 17:12:00,16.75,84.0,cloudy,196,19.0,86,15.0
2351553,Male,2014-06-30 16:55:00,2014-06-30 16:59:00,4.15,84.0,cloudy,98,15.0,174,23.0
2351552,Male,2014-06-30 16:53:00,2014-06-30 17:00:00,7.95,84.0,cloudy,52,31.0,91,31.0
2351551,Male,2014-06-30 16:55:00,2014-06-30 17:08:00,13.133333333333333,84.0,cloudy,287,27.0,43,43.0
2351550,Female,2014-06-30 16:50:00,2014-06-30 16:58:00,8.166666666666666,84.0,cloudy,75,23.0,284,23.0
2351549,Male,2014-06-30 16:55:00,2014-06-30 16:59:00,4.616666666666666,84.0,cloudy,49,27.0,174,23.0
2351546,Female,2014-06-30 16:55:00,2014-06-30 16:58:00,3.333333333333333,84.0,cloudy,165,19.0,227,15.0
2351545,Male,2014-06-30 16:55:00,2014-06-30 17:01:00,6.633333333333334,84.0,cloudy,50,27.0,91,31.0
2351544,Male,2014-06-30 16:55:00,2014-06-30 17:06:00,11.2,84.0,cloudy,286,23.0,44,27.0
2351543,Male,2014-06-30 16:54:00,2014-06-30 17:03:00,8.533333333333333,84.0,cloudy,48,27.0,66,19.0
2351542,Male,2014-06-30 16:54:00,2014-06-30 16:59:00,4.833333333333333,84.0,cloudy,174,23.0,37,19.0
2351541,Female,2014-06-30 16:54:00,2014-06-30 17:07:00,13.0,84.0,cloudy,211,19.0,91,31.0
2351540,Male,2014-06-30 16:54:00,2014-06-30 17:11:00,16.716666666666665,84.0,cloudy,36,31.0,291,19.0
2351539,Male,2014-06-30 16:54:00,2014-06-30 17:06:00,11.316666666666665,84.0,cloudy,211,19.0,50,27.0
2351538,Male,2014-06-30 16:54:00,2014-06-30 17:10:00,15.333333333333336,84.0,cloudy,164,23.0,214,15.0
2351537,Female,2014-06-30 16:54:00,2014-06-30 16:59:00,4.666666666666667,84.0,cloudy,220,19.0,313,19.0
2351536,Male,2014-06-30 16:54:00,2014-06-30 17:06:00,11.683333333333335,84.0,cloudy,43,43.0,192,39.0
2351535,Male,2014-06-30 16:54:00,2014-06-30 16:58:00,3.65,84.0,cloudy,88,15.0,346,15.0
2351534,Female,2014-06-30 16:54:00,2014-06-30 17:16:00,21.91666666666667,84.0,cloudy,174,23.0,342,15.0
2351530,Male,2014-06-30 16:54:00,2014-06-30 17:04:00,9.716666666666667,84.0,cloudy,188,15.0,143,15.0
2351526,Male,2014-06-30 16:54:00,2014-06-30 17:03:00,8.95,84.0,cloudy,53,19.0,91,31.0
2351525,Male,2014-06-30 16:54:00,2014-06-30 17:19:00,24.85,84.0,cloudy,195,31.0,327,19.0
2351524,Male,2014-06-30 16:54:00,2014-06-30 17:04:00,9.716666666666667,84.0,cloudy,81,39.0,74,23.0
2351522,Male,2014-06-30 16:54:00,2014-06-30 17:07:00,13.7,84.0,cloudy,287,27.0,289,19.0
2351521,Male,2014-06-30 16:54:00,2014-06-30 17:09:00,15.466666666666667,84.0,cloudy,164,23.0,282,15.0
2351519,Male,2014-06-30 16:54:00,2014-06-30 17:09:00,15.283333333333333,84.0,cloudy,195,31.0,192,39.0
2351518,Male,2014-06-30 16:54:00,2014-06-30 16:59:00,5.066666666666666,84.0,cloudy,295,15.0,325,15.0
2351517,Male,2014-06-30 16:54:00,2014-06-30 17:10:00,16.883333333333333,84.0,cloudy,173,15.0,90,35.0
2351516,Male,2014-06-30 16:54:00,2014-06-30 16:58:00,4.566666666666666,84.0,cloudy,327,19.0,188,15.0
2351511,Female,2014-06-30 16:53:00,2014-06-30 16:58:00,5.116666666666666,84.0,cloudy,283,23.0,175,19.0
2351506,Male,2014-06-30 16:53:00,2014-06-30 17:07:00,13.433333333333335,84.0,cloudy,198,19.0,214,15.0
2351505,Male,2014-06-30 16:53:00,2014-06-30 16:56:00,2.8,84.0,cloudy,100,23.0,51,31.0
2351504,Male,2014-06-30 16:53:00,2014-06-30 17:14:00,21.133333333333333,84.0,cloudy,217,15.0,307,15.0
2351503,Male,2014-06-30 16:53:00,2014-06-30 17:03:00,10.083333333333334,84.0,cloudy,52,31.0,75,23.0
2351502,Male,2014-06-30 16:53:00,2014-06-30 17:14:00,20.983333333333334,84.0,cloudy,287,27.0,127,15.0
2351500,Male,2014-06-30 16:53:00,2014-06-30 17:06:00,12.883333333333333,84.0,cloudy,24,15.0,75,23.0
2351498,Male,2014-06-30 16:53:00,2014-06-30 17:17:00,23.716666666666665,84.0,cloudy,211,19.0,334,19.0
2351496,Female,2014-06-30 16:52:00,2014-06-30 16:59:00,6.55,84.0,cloudy,244,19.0,308,11.0
2351492,Female,2014-06-30 16:53:00,2014-06-30 16:58:00,4.916666666666667,84.0,cloudy,290,15.0,260,19.0
2351490,Male,2014-06-30 16:53:00,2014-06-30 17:08:00,15.416666666666664,84.0,cloudy,110,23.0,45,15.0
2351487,Female,2014-06-30 16:53:00,2014-06-30 17:15:00,22.53333333333333,84.0,cloudy,48,27.0,229,19.0
2351485,Male,2014-06-30 16:53:00,2014-06-30 17:11:00,18.45,84.0,cloudy,51,31.0,320,15.0
2351484,Male,2014-06-30 16:53:00,2014-06-30 17:04:00,11.183333333333335,84.0,cloudy,218,11.0,192,39.0
2351483,Female,2014-06-30 16:52:00,2014-06-30 17:14:00,21.9,84.0,cloudy,49,27.0,30,15.0
2351482,Female,2014-06-30 16:52:00,2014-06-30 17:04:00,11.2,84.0,cloudy,97,35.0,5,19.0
2351481,Male,2014-06-30 16:52:00,2014-06-30 16:59:00,6.666666666666668,84.0,cloudy,98,15.0,73,19.0
2351480,Female,2014-06-30 16:52:00,2014-06-30 17:04:00,11.2,84.0,cloudy,134,19.0,50,27.0
2351478,Male,2014-06-30 16:52:00,2014-06-30 17:04:00,11.55,84.0,cloudy,48,27.0,192,39.0
2351477,Male,2014-06-30 16:52:00,2014-06-30 17:01:00,9.033333333333333,84.0,cloudy,43,43.0,191,23.0
2351475,Male,2014-06-30 16:52:00,2014-06-30 17:08:00,15.95,84.0,cloudy,85,23.0,50,27.0
2351472,Male,2014-06-30 16:52:00,2014-06-30 16:57:00,4.933333333333334,84.0,cloudy,98,15.0,212,31.0
2351469,Male,2014-06-30 16:52:00,2014-06-30 16:58:00,5.533333333333332,84.0,cloudy,181,31.0,56,19.0
2351468,Male,2014-06-30 16:52:00,2014-06-30 17:00:00,7.716666666666668,84.0,cloudy,164,23.0,264,19.0
2351465,Male,2014-06-30 16:52:00,2014-06-30 17:07:00,14.866666666666667,84.0,cloudy,173,15.0,86,15.0
2351464,Female,2014-06-30 16:52:00,2014-06-30 17:14:00,22.03333333333333,84.0,cloudy,90,35.0,177,15.0
2351463,Male,2014-06-30 16:52:00,2014-06-30 17:02:00,9.783333333333333,84.0,cloudy,134,19.0,54,19.0
2351459,Male,2014-06-30 16:52:00,2014-06-30 16:57:00,5.566666666666666,84.0,cloudy,237,15.0,62,27.0
2351457,Male,2014-06-30 16:51:00,2014-06-30 17:09:00,17.683333333333334,84.0,cloudy,48,27.0,340,15.0
2351456,Male,2014-06-30 16:51:00,2014-06-30 17:00:00,8.466666666666667,84.0,cloudy,117,23.0,231,15.0
2351455,Male,2014-06-30 16:51:00,2014-06-30 17:00:00,8.883333333333333,84.0,cloudy,74,23.0,191,23.0
2351449,Male,2014-06-30 16:51:00,2014-06-30 16:58:00,7.15,84.0,cloudy,48,27.0,29,15.0
2351447,Male,2014-06-30 16:51:00,2014-06-30 16:59:00,8.316666666666666,84.0,cloudy,195,31.0,174,23.0
2351444,Male,2014-06-30 16:50:00,2014-06-30 17:04:00,13.816666666666665,84.0,cloudy,97,35.0,36,31.0
2351440,Female,2014-06-30 16:48:00,2014-06-30 17:10:00,21.88333333333333,84.0,cloudy,99,19.0,255,31.0
2351439,Male,2014-06-30 16:51:00,2014-06-30 16:58:00,7.416666666666668,84.0,cloudy,106,27.0,44,27.0
2351438,Male,2014-06-30 16:51:00,2014-06-30 17:00:00,8.7,84.0,cloudy,164,23.0,195,31.0
2351435,Female,2014-06-30 16:51:00,2014-06-30 17:09:00,18.766666666666666,84.0,cloudy,197,19.0,313,19.0
2351434,Male,2014-06-30 16:51:00,2014-06-30 16:53:00,2.6,84.0,cloudy,206,15.0,209,11.0
2351433,Male,2014-06-30 16:51:00,2014-06-30 17:04:00,13.466666666666667,84.0,cloudy,44,27.0,25,23.0
2351432,Male,2014-06-30 16:51:00,2014-06-30 16:59:00,8.966666666666667,84.0,cloudy,264,19.0,192,39.0
2351430,Female,2014-06-30 16:50:00,2014-06-30 17:10:00,19.316666666666666,84.0,cloudy,174,23.0,183,15.0
2351429,Male,2014-06-30 16:50:00,2014-06-30 16:54:00,3.7666666666666666,84.0,cloudy,169,15.0,174,23.0
2351426,Male,2014-06-30 16:50:00,2014-06-30 17:03:00,12.966666666666667,84.0,cloudy,56,19.0,33,27.0
2351425,Female,2014-06-30 16:50:00,2014-06-30 16:52:00,2.083333333333333,84.0,cloudy,314,15.0,244,19.0
2351423,Female,2014-06-30 16:50:00,2014-06-30 17:12:00,21.516666666666666,84.0,cloudy,211,19.0,94,19.0
2351421,Female,2014-06-30 16:50:00,2014-06-30 17:00:00,10.1,84.0,cloudy,196,19.0,91,31.0
2351420,Male,2014-06-30 16:50:00,2014-06-30 16:57:00,6.666666666666668,84.0,cloudy,52,31.0,33,27.0
2351419,Male,2014-06-30 16:50:00,2014-06-30 16:55:00,5.15,84.0,cloudy,286,23.0,66,19.0
2351417,Male,2014-06-30 16:50:00,2014-06-30 17:01:00,11.116666666666667,84.0,cloudy,91,31.0,211,19.0
2351411,Female,2014-06-30 16:47:00,2014-06-30 16:59:00,11.783333333333333,84.0,cloudy,91,31.0,146,11.0
2351403,Male,2014-06-30 16:50:00,2014-06-30 17:03:00,13.416666666666664,84.0,cloudy,134,19.0,98,15.0
2351402,Male,2014-06-30 16:50:00,2014-06-30 17:07:00,17.633333333333333,84.0,cloudy,73,19.0,130,15.0
2351401,Male,2014-06-30 16:45:00,2014-06-30 16:52:00,6.416666666666668,84.0,cloudy,49,27.0,192,39.0
2351400,Male,2014-06-30 16:50:00,2014-06-30 17:04:00,14.583333333333336,84.0,cloudy,106,27.0,91,31.0
2351399,Female,2014-06-30 16:50:00,2014-06-30 16:59:00,8.733333333333333,84.0,cloudy,94,19.0,302,19.0
2351398,Male,2014-06-30 16:50:00,2014-06-30 16:56:00,5.916666666666668,84.0,cloudy,81,39.0,174,23.0
2351397,Female,2014-06-30 16:50:00,2014-06-30 17:14:00,24.766666666666666,84.0,cloudy,241,15.0,31,23.0
2351396,Male,2014-06-30 16:50:00,2014-06-30 17:15:00,25.55,84.0,cloudy,51,31.0,228,11.0
2351393,Male,2014-06-30 16:50:00,2014-06-30 16:59:00,9.2,84.0,cloudy,48,27.0,223,15.0
2351390,Male,2014-06-30 16:49:00,2014-06-30 17:04:00,14.333333333333336,84.0,cloudy,59,19.0,90,35.0
2351389,Male,2014-06-30 16:49:00,2014-06-30 16:53:00,3.816666666666667,84.0,cloudy,100,23.0,47,19.0
2351388,Male,2014-06-30 16:49:00,2014-06-30 17:09:00,19.866666666666667,84.0,cloudy,66,19.0,273,15.0
2351387,Female,2014-06-30 16:49:00,2014-06-30 17:02:00,12.733333333333333,84.0,cloudy,261,15.0,91,31.0
2351382,Male,2014-06-30 16:49:00,2014-06-30 17:03:00,13.733333333333333,84.0,cloudy,199,15.0,75,23.0
2351379,Female,2014-06-30 16:49:00,2014-06-30 16:53:00,3.883333333333333,84.0,cloudy,342,15.0,122,15.0
2351377,Male,2014-06-30 16:49:00,2014-06-30 17:11:00,22.13333333333333,84.0,cloudy,100,23.0,57,15.0
2351375,Male,2014-06-30 16:46:00,2014-06-30 16:56:00,9.9,84.0,cloudy,287,27.0,211,19.0
2351374,Male,2014-06-30 16:46:00,2014-06-30 16:52:00,6.666666666666668,84.0,cloudy,287,27.0,284,23.0
2351373,Male,2014-06-30 16:37:00,2014-06-30 17:00:00,23.23333333333333,84.0,cloudy,283,23.0,220,19.0
2351370,Male,2014-06-30 16:48:00,2014-06-30 16:57:00,8.566666666666666,84.0,cloudy,283,23.0,90,35.0
2351368,Female,2014-06-30 16:48:00,2014-06-30 17:07:00,18.766666666666666,84.0,cloudy,134,19.0,224,19.0
2351366,Male,2014-06-30 16:48:00,2014-06-30 17:12:00,23.83333333333333,84.0,cloudy,126,15.0,158,15.0
2351361,Male,2014-06-30 16:48:00,2014-06-30 17:04:00,16.083333333333332,84.0,cloudy,261,15.0,91,31.0
2351359,Male,2014-06-30 16:48:00,2014-06-30 17:01:00,13.516666666666667,84.0,cloudy,211,19.0,91,31.0
2351356,Male,2014-06-30 16:48:00,2014-06-30 16:52:00,4.1,84.0,cloudy,66,19.0,56,19.0
2351355,Male,2014-06-30 16:48:00,2014-06-30 16:52:00,4.183333333333334,84.0,cloudy,98,15.0,33,27.0
2351354,Male,2014-06-30 16:48:00,2014-06-30 16:54:00,6.35,84.0,cloudy,51,31.0,198,19.0
2351352,Male,2014-06-30 16:48:00,2014-06-30 16:52:00,4.7,84.0,cloudy,257,15.0,308,11.0
2351350,Female,2014-06-30 16:48:00,2014-06-30 17:05:00,16.816666666666666,84.0,cloudy,173,15.0,91,31.0
2351349,Female,2014-06-30 16:48:00,2014-06-30 16:54:00,6.583333333333332,84.0,cloudy,199,15.0,31,23.0
2351348,Male,2014-06-30 16:48:00,2014-06-30 16:55:00,7.2333333333333325,84.0,cloudy,37,19.0,321,19.0
2351346,Male,2014-06-30 16:48:00,2014-06-30 17:03:00,15.6,84.0,cloudy,195,31.0,273,15.0
2351345,Male,2014-06-30 16:48:00,2014-06-30 16:55:00,7.416666666666668,84.0,cloudy,106,27.0,301,19.0
2351342,Male,2014-06-30 16:47:00,2014-06-30 16:54:00,6.25,84.0,cloudy,118,19.0,143,15.0
2351340,Male,2014-06-30 16:47:00,2014-06-30 16:52:00,4.45,84.0,cloudy,340,15.0,94,19.0
2351339,Female,2014-06-30 16:47:00,2014-06-30 17:21:00,33.9,84.0,cloudy,90,35.0,232,23.0
2351335,Male,2014-06-30 16:47:00,2014-06-30 16:53:00,6.1,84.0,cloudy,51,31.0,192,39.0
2351334,Female,2014-06-30 16:47:00,2014-06-30 16:54:00,6.85,84.0,cloudy,31,23.0,289,19.0
2351333,Male,2014-06-30 16:46:00,2014-06-30 16:56:00,9.916666666666666,84.0,cloudy,195,31.0,35,39.0
2351331,Male,2014-06-30 16:47:00,2014-06-30 16:56:00,9.016666666666667,84.0,cloudy,52,31.0,91,31.0
2351330,Male,2014-06-30 16:47:00,2014-06-30 17:01:00,14.066666666666665,84.0,cloudy,286,23.0,199,15.0
2351324,Female,2014-06-30 16:47:00,2014-06-30 16:53:00,6.166666666666668,84.0,cloudy,115,23.0,154,15.0
2351323,Male,2014-06-30 16:46:00,2014-06-30 16:52:00,5.7333333333333325,84.0,cloudy,69,19.0,160,15.0
2351322,Male,2014-06-30 16:47:00,2014-06-30 16:54:00,7.033333333333332,84.0,cloudy,284,23.0,195,31.0
2351320,Female,2014-06-30 16:46:00,2014-06-30 17:05:00,19.0,84.0,cloudy,261,15.0,75,23.0
2351319,Female,2014-06-30 16:46:00,2014-06-30 17:03:00,16.7,84.0,cloudy,245,15.0,257,15.0
2351318,Male,2014-06-30 16:46:00,2014-06-30 17:00:00,13.316666666666665,84.0,cloudy,214,15.0,58,19.0
2351317,Female,2014-06-30 16:46:00,2014-06-30 16:53:00,6.7333333333333325,84.0,cloudy,291,19.0,140,19.0
2351315,Female,2014-06-30 16:46:00,2014-06-30 17:04:00,17.65,84.0,cloudy,61,15.0,53,19.0
2351314,Male,2014-06-30 16:44:00,2014-06-30 16:53:00,9.0,84.0,cloudy,181,31.0,49,27.0
2351313,Male,2014-06-30 16:43:00,2014-06-30 16:53:00,9.4,84.0,cloudy,181,31.0,192,39.0
2351312,Male,2014-06-30 16:43:00,2014-06-30 16:51:00,7.2666666666666675,84.0,cloudy,181,31.0,56,19.0
2351309,Female,2014-06-30 16:46:00,2014-06-30 17:01:00,15.0,84.0,cloudy,346,15.0,346,15.0
2351307,Male,2014-06-30 16:46:00,2014-06-30 16:51:00,5.3,84.0,cloudy,134,19.0,174,23.0
2351306,Male,2014-06-30 16:46:00,2014-06-30 16:56:00,10.0,84.0,cloudy,49,27.0,146,11.0
2351303,Male,2014-06-30 16:46:00,2014-06-30 16:53:00,6.95,84.0,cloudy,196,19.0,81,39.0
2351301,Male,2014-06-30 16:41:00,2014-06-30 16:53:00,11.55,84.0,cloudy,54,19.0,77,23.0
2351300,Male,2014-06-30 16:46:00,2014-06-30 16:53:00,6.816666666666666,84.0,cloudy,197,19.0,174,23.0
2351296,Male,2014-06-30 16:46:00,2014-06-30 16:59:00,13.8,84.0,cloudy,283,23.0,140,19.0
2351293,Male,2014-06-30 16:45:00,2014-06-30 16:52:00,6.166666666666668,84.0,cloudy,53,19.0,66,19.0
2351292,Female,2014-06-30 16:45:00,2014-06-30 16:56:00,10.916666666666664,84.0,cloudy,62,27.0,149,11.0
2351289,Male,2014-06-30 16:45:00,2014-06-30 17:06:00,20.3,84.0,cloudy,164,23.0,36,31.0
2351286,Male,2014-06-30 16:45:00,2014-06-30 17:04:00,19.366666666666667,84.0,cloudy,284,23.0,177,15.0
2351285,Male,2014-06-30 16:44:00,2014-06-30 16:59:00,15.016666666666667,84.0,cloudy,144,15.0,144,15.0
2351284,Male,2014-06-30 16:45:00,2014-06-30 16:51:00,5.633333333333334,84.0,cloudy,233,15.0,77,23.0
2351283,Male,2014-06-30 16:45:00,2014-06-30 17:00:00,14.733333333333333,84.0,cloudy,283,23.0,25,23.0
2351282,Female,2014-06-30 16:45:00,2014-06-30 17:01:00,16.0,84.0,cloudy,152,15.0,243,15.0
2351281,Male,2014-06-30 16:45:00,2014-06-30 17:00:00,14.766666666666667,84.0,cloudy,283,23.0,25,23.0
2351279,Female,2014-06-30 16:44:00,2014-06-30 17:10:00,25.38333333333333,84.0,cloudy,303,15.0,85,23.0
2351277,Female,2014-06-30 16:45:00,2014-06-30 16:53:00,8.4,84.0,cloudy,33,27.0,174,23.0
2351276,Female,2014-06-30 16:44:00,2014-06-30 16:54:00,9.766666666666667,84.0,cloudy,255,31.0,52,31.0
2351275,Female,2014-06-30 16:41:00,2014-06-30 17:00:00,18.966666666666665,84.0,cloudy,337,19.0,175,19.0
2351273,Male,2014-06-30 16:44:00,2014-06-30 16:56:00,11.95,84.0,cloudy,255,31.0,191,23.0
2351272,Male,2014-06-30 16:44:00,2014-06-30 16:56:00,11.983333333333333,84.0,cloudy,91,31.0,19,15.0
2351270,Male,2014-06-30 16:44:00,2014-06-30 17:05:00,21.066666666666666,84.0,cloudy,55,15.0,284,23.0
2351269,Male,2014-06-30 16:44:00,2014-06-30 16:48:00,4.283333333333333,84.0,cloudy,13,19.0,220,19.0
2351268,Male,2014-06-30 16:44:00,2014-06-30 16:56:00,12.433333333333335,84.0,cloudy,52,31.0,192,39.0
2351267,Male,2014-06-30 16:44:00,2014-06-30 17:08:00,24.41666666666667,84.0,cloudy,37,19.0,69,19.0
2351265,Male,2014-06-30 16:44:00,2014-06-30 16:52:00,8.2,84.0,cloudy,198,19.0,49,27.0
2351264,Female,2014-06-30 16:44:00,2014-06-30 16:51:00,7.633333333333334,84.0,cloudy,117,23.0,229,19.0
2351260,Male,2014-06-30 16:44:00,2014-06-30 16:51:00,7.866666666666666,84.0,cloudy,75,23.0,53,19.0
2351258,Male,2014-06-30 16:44:00,2014-06-30 16:52:00,8.183333333333334,84.0,cloudy,287,27.0,80,19.0
2351257,Male,2014-06-30 16:38:00,2014-06-30 17:00:00,21.61666666666667,84.0,cloudy,287,27.0,268,15.0
2351256,Male,2014-06-30 16:43:00,2014-06-30 17:18:00,34.23333333333333,84.0,cloudy,211,19.0,153,19.0
2351255,Male,2014-06-30 16:43:00,2014-06-30 16:49:00,5.666666666666668,84.0,cloudy,19,15.0,108,19.0
2351253,Male,2014-06-30 16:44:00,2014-06-30 16:55:00,11.816666666666665,84.0,cloudy,174,23.0,199,15.0
2351252,Female,2014-06-30 16:43:00,2014-06-30 17:04:00,20.53333333333333,84.0,cloudy,111,19.0,152,15.0
2351251,Male,2014-06-30 16:43:00,2014-06-30 16:50:00,6.833333333333332,84.0,cloudy,74,23.0,53,19.0
2351250,Male,2014-06-30 16:43:00,2014-06-30 17:06:00,22.766666666666666,84.0,cloudy,25,23.0,307,15.0
2351249,Male,2014-06-30 16:43:00,2014-06-30 16:48:00,4.716666666666667,84.0,cloudy,49,27.0,192,39.0
2351248,Male,2014-06-30 16:43:00,2014-06-30 17:07:00,23.35,84.0,cloudy,49,27.0,177,15.0
2351247,Male,2014-06-30 16:43:00,2014-06-30 16:52:00,9.183333333333334,84.0,cloudy,238,15.0,114,27.0
2351246,Male,2014-06-30 16:43:00,2014-06-30 16:59:00,16.066666666666666,84.0,cloudy,134,19.0,195,31.0
2351244,Male,2014-06-30 16:43:00,2014-06-30 16:47:00,3.733333333333333,84.0,cloudy,91,31.0,68,23.0
